sourceId,source,sourcePath,slug,nameEn,nameFr,category,primaryMusclesFr,secondaryMusclesFr,equipmentFr,difficulty,movementType,instructionsFr,commonMistakesFr,imagePath,animationPath,thumbnailPath,isActive,isVariant,canonicalKey,canonicalSlug,variantLabelFr
Stiff-Legged_Barbell_Deadlift,ExerciseDB,exercises/Stiff-Legged_Barbell_Deadlift/exercise.json,stiff-legged-barre-souleve-de-terre,Stiff-Legged Barbell Deadlift,Stiff Legged barre Soulevé de terre,Jambes,"[""Ischios""]","[""Fessiers"", ""Lombaires""]","[""Barre""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur ischios et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/stiff-legged-barre-souleve-de-terre/image.webp,/media/exercises/stiff-legged-barre-souleve-de-terre/animation.webp,/media/exercises/stiff-legged-barre-souleve-de-terre/thumbnail.webp,True,False,stiff-legged-barbell-deadlift,stiff-legged-barre-souleve-de-terre,
Stiff-Legged_Dumbbell_Deadlift,ExerciseDB,exercises/Stiff-Legged_Dumbbell_Deadlift/exercise.json,stiff-legged-halteres-souleve-de-terre,Stiff-Legged Dumbbell Deadlift,Stiff Legged haltères Soulevé de terre,Jambes,"[""Ischios""]","[""Fessiers"", ""Lombaires""]","[""Haltères""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur ischios et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/stiff-legged-halteres-souleve-de-terre/image.webp,/media/exercises/stiff-legged-halteres-souleve-de-terre/animation.webp,/media/exercises/stiff-legged-halteres-souleve-de-terre/thumbnail.webp,True,False,stiff-legged-dumbbell-deadlift,stiff-legged-halteres-souleve-de-terre,
Stiff_Leg_Barbell_Good_Morning,ExerciseDB,exercises/Stiff_Leg_Barbell_Good_Morning/exercise.json,stiff-leg-barre-good-morning,Stiff Leg Barbell Good Morning,Stiff Leg barre Good Morning,Dos,"[""Lombaires""]","[""Fessiers"", ""Ischios""]","[""Barre""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur lombaires et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/stiff-leg-barre-good-morning/image.webp,/media/exercises/stiff-leg-barre-good-morning/animation.webp,/media/exercises/stiff-leg-barre-good-morning/thumbnail.webp,True,False,stiff-leg-barbell-good-morning,stiff-leg-barre-good-morning,
Stomach_Vacuum,ExerciseDB,exercises/Stomach_Vacuum/exercise.json,stomach-vacuum,Stomach Vacuum,Stomach Vacuum,Mobilité,"[""Abdominaux""]",[],"[""Poids du corps""]",Débutant,Isolation,"Installe-toi dans une position confortable, respire lentement et augmente l’amplitude sans douleur. Garde le contrôle pendant tout le mouvement.","[""Forcer l’amplitude"", ""Respiration bloquée"", ""Position non contrôlée""]",/media/exercises/stomach-vacuum/image.webp,/media/exercises/stomach-vacuum/animation.webp,/media/exercises/stomach-vacuum/thumbnail.webp,True,False,stomach-vacuum,stomach-vacuum,
Straight-Arm_Dumbbell_Pullover,ExerciseDB,exercises/Straight-Arm_Dumbbell_Pullover/exercise.json,straight-arm-halteres-pullover,Straight-Arm Dumbbell Pullover,Straight Arm haltères Pullover,Pectoraux,"[""Pectoraux""]","[""Grand dorsal"", ""Épaules"", ""Triceps""]","[""Haltères""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur pectoraux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/straight-arm-halteres-pullover/image.webp,/media/exercises/straight-arm-halteres-pullover/animation.webp,/media/exercises/straight-arm-halteres-pullover/thumbnail.webp,True,False,straight-arm-dumbbell-pullover,straight-arm-halteres-pullover,
Straight-Arm_Pulldown,ExerciseDB,exercises/Straight-Arm_Pulldown/exercise.json,straight-arm-tirage-vertical,Straight-Arm Pulldown,Straight Arm Tirage vertical,Dos,"[""Grand dorsal""]",[],"[""Poulie""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur grand dorsal et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/straight-arm-tirage-vertical/image.webp,/media/exercises/straight-arm-tirage-vertical/animation.webp,/media/exercises/straight-arm-tirage-vertical/thumbnail.webp,True,False,straight-arm-pulldown,straight-arm-tirage-vertical,
Straight_Bar_Bench_Mid_Rows,ExerciseDB,exercises/Straight_Bar_Bench_Mid_Rows/exercise.json,straight-bar-bench-mid-rows,Straight Bar Bench Mid Rows,Straight Bar Bench Mid Rows,Dos,"[""Milieu du dos""]","[""Biceps"", ""Grand dorsal""]","[""Barre""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur milieu du dos et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/straight-bar-bench-mid-rows/image.webp,/media/exercises/straight-bar-bench-mid-rows/animation.webp,/media/exercises/straight-bar-bench-mid-rows/thumbnail.webp,True,False,straight-bar-bench-mid-rows,straight-bar-bench-mid-rows,
Straight_Raises_on_Incline_Bench,ExerciseDB,exercises/Straight_Raises_on_Incline_Bench/exercise.json,straight-raises-sur-incline-bench,Straight Raises on Incline Bench,Straight Raises sur Incline Bench,Épaules,"[""Épaules""]","[""Trapèzes""]","[""Barre""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur épaules et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/straight-raises-sur-incline-bench/image.webp,/media/exercises/straight-raises-sur-incline-bench/animation.webp,/media/exercises/straight-raises-sur-incline-bench/thumbnail.webp,True,False,straight-raises-on-incline-bench,straight-raises-sur-incline-bench,
Stride_Jump_Crossover,ExerciseDB,exercises/Stride_Jump_Crossover/exercise.json,stride-jump-crossover,Stride Jump Crossover,Stride Jump Crossover,Pliométrie,"[""Quadriceps""]","[""Abducteurs"", ""Adducteurs"", ""Mollets"", ""Ischios""]","[""Autre""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur quadriceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/stride-jump-crossover/image.webp,/media/exercises/stride-jump-crossover/animation.webp,/media/exercises/stride-jump-crossover/thumbnail.webp,True,False,stride-jump-crossover,stride-jump-crossover,
Sumo_Deadlift,ExerciseDB,exercises/Sumo_Deadlift/exercise.json,sumo-souleve-de-terre,Sumo Deadlift,Sumo Soulevé de terre,Force athlétique,"[""Ischios""]","[""Adducteurs"", ""Avant-bras"", ""Fessiers"", ""Lombaires"", ""Milieu du dos"", ""Quadriceps"", ""Trapèzes""]","[""Barre""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur ischios et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/sumo-souleve-de-terre/image.webp,/media/exercises/sumo-souleve-de-terre/animation.webp,/media/exercises/sumo-souleve-de-terre/thumbnail.webp,True,False,sumo-deadlift,sumo-souleve-de-terre,
Sumo_Deadlift_with_Bands,ExerciseDB,exercises/Sumo_Deadlift_with_Bands/exercise.json,sumo-souleve-de-terre-avec-bands,Sumo Deadlift with Bands,Sumo Soulevé de terre avec Bands,Force athlétique,"[""Ischios""]","[""Adducteurs"", ""Avant-bras"", ""Fessiers"", ""Lombaires"", ""Milieu du dos"", ""Quadriceps"", ""Trapèzes""]","[""Barre""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur ischios et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/sumo-souleve-de-terre-avec-bands/image.webp,/media/exercises/sumo-souleve-de-terre-avec-bands/animation.webp,/media/exercises/sumo-souleve-de-terre-avec-bands/thumbnail.webp,True,True,sumo-deadlift,sumo-souleve-de-terre,Avec élastique
Sumo_Deadlift_with_Chains,ExerciseDB,exercises/Sumo_Deadlift_with_Chains/exercise.json,sumo-souleve-de-terre-avec-chains,Sumo Deadlift with Chains,Sumo Soulevé de terre avec Chains,Force athlétique,"[""Ischios""]","[""Abducteurs"", ""Adducteurs"", ""Avant-bras"", ""Fessiers"", ""Lombaires"", ""Milieu du dos"", ""Quadriceps"", ""Trapèzes""]","[""Barre""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur ischios et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/sumo-souleve-de-terre-avec-chains/image.webp,/media/exercises/sumo-souleve-de-terre-avec-chains/animation.webp,/media/exercises/sumo-souleve-de-terre-avec-chains/thumbnail.webp,True,True,sumo-deadlift,sumo-souleve-de-terre,Avec chaînes
Superman,ExerciseDB,exercises/Superman/exercise.json,superman,Superman,Superman,Mobilité,"[""Lombaires""]","[""Fessiers"", ""Ischios""]","[""Poids du corps""]",Débutant,Polyarticulaire,"Installe-toi dans une position confortable, respire lentement et augmente l’amplitude sans douleur. Garde le contrôle pendant tout le mouvement.","[""Forcer l’amplitude"", ""Respiration bloquée"", ""Position non contrôlée""]",/media/exercises/superman/image.webp,/media/exercises/superman/animation.webp,/media/exercises/superman/thumbnail.webp,True,False,superman,superman,
Supine_Chest_Throw,ExerciseDB,exercises/Supine_Chest_Throw/exercise.json,supine-chest-throw,Supine Chest Throw,Supine Chest Throw,Pliométrie,"[""Triceps""]","[""Pectoraux"", ""Épaules""]","[""Médecine ball""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur triceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/supine-chest-throw/image.webp,/media/exercises/supine-chest-throw/animation.webp,/media/exercises/supine-chest-throw/thumbnail.webp,True,False,supine-chest-throw,supine-chest-throw,
Supine_One-Arm_Overhead_Throw,ExerciseDB,exercises/Supine_One-Arm_Overhead_Throw/exercise.json,supine-one-arm-overhead-throw,Supine One-Arm Overhead Throw,Supine One Arm Overhead Throw,Pliométrie,"[""Abdominaux""]","[""Pectoraux"", ""Grand dorsal"", ""Épaules""]","[""Médecine ball""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur abdominaux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/supine-one-arm-overhead-throw/image.webp,/media/exercises/supine-one-arm-overhead-throw/animation.webp,/media/exercises/supine-one-arm-overhead-throw/thumbnail.webp,True,True,supine-overhead-throw,supine-one-arm-overhead-throw,Unilatéral
Supine_Two-Arm_Overhead_Throw,ExerciseDB,exercises/Supine_Two-Arm_Overhead_Throw/exercise.json,supine-two-arm-overhead-throw,Supine Two-Arm Overhead Throw,Supine Two Arm Overhead Throw,Pliométrie,"[""Abdominaux""]","[""Pectoraux"", ""Grand dorsal"", ""Épaules""]","[""Médecine ball""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur abdominaux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/supine-two-arm-overhead-throw/image.webp,/media/exercises/supine-two-arm-overhead-throw/animation.webp,/media/exercises/supine-two-arm-overhead-throw/thumbnail.webp,True,False,supine-two-arm-overhead-throw,supine-two-arm-overhead-throw,
Suspended_Fallout,ExerciseDB,exercises/Suspended_Fallout/exercise.json,suspended-fallout,Suspended Fallout,Suspended Fallout,Abdos,"[""Abdominaux""]","[""Pectoraux"", ""Lombaires"", ""Épaules""]","[""Autre""]",Intermédiaire,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur abdominaux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/suspended-fallout/image.webp,/media/exercises/suspended-fallout/animation.webp,/media/exercises/suspended-fallout/thumbnail.webp,True,False,suspended-fallout,suspended-fallout,
Suspended_Push-Up,ExerciseDB,exercises/Suspended_Push-Up/exercise.json,suspended-push-up,Suspended Push-Up,Suspended Push Up,Pectoraux,"[""Pectoraux""]","[""Épaules"", ""Triceps""]","[""Autre""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur pectoraux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/suspended-push-up/image.webp,/media/exercises/suspended-push-up/animation.webp,/media/exercises/suspended-push-up/thumbnail.webp,True,False,suspended-push-up,suspended-push-up,
Suspended_Reverse_Crunch,ExerciseDB,exercises/Suspended_Reverse_Crunch/exercise.json,suspended-reverse-crunch,Suspended Reverse Crunch,Suspended Reverse Crunch,Abdos,"[""Abdominaux""]",[],"[""Autre""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur abdominaux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/suspended-reverse-crunch/image.webp,/media/exercises/suspended-reverse-crunch/animation.webp,/media/exercises/suspended-reverse-crunch/thumbnail.webp,True,False,suspended-reverse-crunch,suspended-reverse-crunch,
Suspended_Row,ExerciseDB,exercises/Suspended_Row/exercise.json,suspended-rowing,Suspended Row,Suspended Rowing,Dos,"[""Milieu du dos""]","[""Biceps"", ""Grand dorsal""]","[""Autre""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur milieu du dos et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/suspended-rowing/image.webp,/media/exercises/suspended-rowing/animation.webp,/media/exercises/suspended-rowing/thumbnail.webp,True,False,suspended-row,suspended-rowing,
Suspended_Split_Squat,ExerciseDB,exercises/Suspended_Split_Squat/exercise.json,suspended-split-squat,Suspended Split Squat,Suspended Split Squat,Jambes,"[""Quadriceps""]","[""Abducteurs"", ""Adducteurs"", ""Mollets"", ""Fessiers"", ""Ischios""]","[""Autre""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur quadriceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/suspended-split-squat/image.webp,/media/exercises/suspended-split-squat/animation.webp,/media/exercises/suspended-split-squat/thumbnail.webp,True,False,suspended-split-squat,suspended-split-squat,
Svend_Press,ExerciseDB,exercises/Svend_Press/exercise.json,svend-press,Svend Press,Svend Press,Pectoraux,"[""Pectoraux""]","[""Avant-bras"", ""Épaules"", ""Triceps""]","[""Autre""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur pectoraux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/svend-press/image.webp,/media/exercises/svend-press/animation.webp,/media/exercises/svend-press/thumbnail.webp,True,False,svend-press,svend-press,
T-Bar_Row_with_Handle,ExerciseDB,exercises/T-Bar_Row_with_Handle/exercise.json,t-bar-rowing-avec-handle,T-Bar Row with Handle,T Bar Rowing avec Handle,Dos,"[""Milieu du dos""]","[""Biceps"", ""Grand dorsal""]","[""Barre""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur milieu du dos et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/t-bar-rowing-avec-handle/image.webp,/media/exercises/t-bar-rowing-avec-handle/animation.webp,/media/exercises/t-bar-rowing-avec-handle/thumbnail.webp,True,False,t-bar-row-with-handle,t-bar-rowing-avec-handle,
Tate_Press,ExerciseDB,exercises/Tate_Press/exercise.json,tate-press,Tate Press,Tate Press,Bras,"[""Triceps""]","[""Pectoraux"", ""Épaules""]","[""Haltères""]",Intermédiaire,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur triceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/tate-press/image.webp,/media/exercises/tate-press/animation.webp,/media/exercises/tate-press/thumbnail.webp,True,False,tate-press,tate-press,
The_Straddle,ExerciseDB,exercises/The_Straddle/exercise.json,the-straddle,The Straddle,The Straddle,Mobilité,"[""Ischios""]","[""Adducteurs"", ""Mollets""]","[""Aucun""]",Débutant,Non précisé,"Installe-toi dans une position confortable, respire lentement et augmente l’amplitude sans douleur. Garde le contrôle pendant tout le mouvement.","[""Forcer l’amplitude"", ""Respiration bloquée"", ""Position non contrôlée""]",/media/exercises/the-straddle/image.webp,/media/exercises/the-straddle/animation.webp,/media/exercises/the-straddle/thumbnail.webp,True,False,the-straddle,the-straddle,
Thigh_Abductor,ExerciseDB,exercises/Thigh_Abductor/exercise.json,thigh-abductor,Thigh Abductor,Thigh Abductor,Jambes,"[""Abducteurs""]","[""Fessiers""]","[""Machine""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur abducteurs et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/thigh-abductor/image.webp,/media/exercises/thigh-abductor/animation.webp,/media/exercises/thigh-abductor/thumbnail.webp,True,False,thigh-abductor,thigh-abductor,
Thigh_Adductor,ExerciseDB,exercises/Thigh_Adductor/exercise.json,thigh-adductor,Thigh Adductor,Thigh Adductor,Jambes,"[""Adducteurs""]","[""Fessiers"", ""Ischios""]","[""Machine""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur adducteurs et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/thigh-adductor/image.webp,/media/exercises/thigh-adductor/animation.webp,/media/exercises/thigh-adductor/thumbnail.webp,True,False,thigh-adductor,thigh-adductor,
Tire_Flip,ExerciseDB,exercises/Tire_Flip/exercise.json,tire-flip,Tire Flip,Tire Flip,Strongman,"[""Quadriceps""]","[""Mollets"", ""Pectoraux"", ""Avant-bras"", ""Fessiers"", ""Ischios"", ""Lombaires"", ""Épaules"", ""Trapèzes"", ""Triceps""]","[""Autre""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur quadriceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/tire-flip/image.webp,/media/exercises/tire-flip/animation.webp,/media/exercises/tire-flip/thumbnail.webp,True,False,tire-flip,tire-flip,
Toe_Touchers,ExerciseDB,exercises/Toe_Touchers/exercise.json,toe-touchers,Toe Touchers,Toe Touchers,Mobilité,"[""Abdominaux""]",[],"[""Poids du corps""]",Débutant,Isolation,"Installe-toi dans une position confortable, respire lentement et augmente l’amplitude sans douleur. Garde le contrôle pendant tout le mouvement.","[""Forcer l’amplitude"", ""Respiration bloquée"", ""Position non contrôlée""]",/media/exercises/toe-touchers/image.webp,/media/exercises/toe-touchers/animation.webp,/media/exercises/toe-touchers/thumbnail.webp,True,False,toe-touchers,toe-touchers,
Torso_Rotation,ExerciseDB,exercises/Torso_Rotation/exercise.json,torso-rotation,Torso Rotation,Torso Rotation,Mobilité,"[""Abdominaux""]",[],"[""Swiss ball""]",Débutant,Non précisé,"Installe-toi dans une position confortable, respire lentement et augmente l’amplitude sans douleur. Garde le contrôle pendant tout le mouvement.","[""Forcer l’amplitude"", ""Respiration bloquée"", ""Position non contrôlée""]",/media/exercises/torso-rotation/image.webp,/media/exercises/torso-rotation/animation.webp,/media/exercises/torso-rotation/thumbnail.webp,True,False,torso-rotation,torso-rotation,
Trail_Running_Walking,ExerciseDB,exercises/Trail_Running_Walking/exercise.json,trail-running-walking,Trail Running/Walking,Trail Running/Walking,Cardio,"[""Quadriceps""]","[""Mollets"", ""Fessiers"", ""Ischios""]","[""Aucun""]",Débutant,Non précisé,"Garde une posture stable, démarre progressivement puis maintiens un rythme régulier. Respire de façon fluide et évite de te crisper.","[""Posture relâchée"", ""Départ trop rapide"", ""Respiration irrégulière""]",/media/exercises/trail-running-walking/image.webp,/media/exercises/trail-running-walking/animation.webp,/media/exercises/trail-running-walking/thumbnail.webp,True,False,trail-running-walking,trail-running-walking,
Trap_Bar_Deadlift,ExerciseDB,exercises/Trap_Bar_Deadlift/exercise.json,trap-bar-souleve-de-terre,Trap Bar Deadlift,Trap Bar Soulevé de terre,Jambes,"[""Quadriceps""]","[""Fessiers"", ""Ischios""]","[""Autre""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur quadriceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/trap-bar-souleve-de-terre/image.webp,/media/exercises/trap-bar-souleve-de-terre/animation.webp,/media/exercises/trap-bar-souleve-de-terre/thumbnail.webp,True,False,trap-bar-deadlift,trap-bar-souleve-de-terre,
Tricep_Dumbbell_Kickback,ExerciseDB,exercises/Tricep_Dumbbell_Kickback/exercise.json,tricep-halteres-kickback,Tricep Dumbbell Kickback,Tricep haltères Kickback,Bras,"[""Triceps""]",[],"[""Haltères""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur triceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/tricep-halteres-kickback/image.webp,/media/exercises/tricep-halteres-kickback/animation.webp,/media/exercises/tricep-halteres-kickback/thumbnail.webp,True,False,tricep-dumbbell-kickback,tricep-halteres-kickback,
Tricep_Side_Stretch,ExerciseDB,exercises/Tricep_Side_Stretch/exercise.json,tricep-side-stretch,Tricep Side Stretch,Tricep Side Stretch,Mobilité,"[""Triceps""]","[""Épaules""]","[""Aucun""]",Débutant,Non précisé,"Installe-toi dans une position confortable, respire lentement et augmente l’amplitude sans douleur. Garde le contrôle pendant tout le mouvement.","[""Forcer l’amplitude"", ""Respiration bloquée"", ""Position non contrôlée""]",/media/exercises/tricep-side-stretch/image.webp,/media/exercises/tricep-side-stretch/animation.webp,/media/exercises/tricep-side-stretch/thumbnail.webp,True,False,tricep-side-stretch,tricep-side-stretch,
Triceps_Overhead_Extension_with_Rope,ExerciseDB,exercises/Triceps_Overhead_Extension_with_Rope/exercise.json,triceps-overhead-extension-avec-rope,Triceps Overhead Extension with Rope,Triceps Overhead Extension avec Rope,Bras,"[""Triceps""]",[],"[""Poulie""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur triceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/triceps-overhead-extension-avec-rope/image.webp,/media/exercises/triceps-overhead-extension-avec-rope/animation.webp,/media/exercises/triceps-overhead-extension-avec-rope/thumbnail.webp,True,False,triceps-overhead-extension-with-rope,triceps-overhead-extension-avec-rope,
Triceps_Pushdown,ExerciseDB,exercises/Triceps_Pushdown/exercise.json,extension-triceps-poulie,Triceps Pushdown,Extension triceps poulie,Bras,"[""Triceps""]",[],"[""Poulie""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur triceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/extension-triceps-poulie/image.webp,/media/exercises/extension-triceps-poulie/animation.webp,/media/exercises/extension-triceps-poulie/thumbnail.webp,True,False,triceps-pushdown,extension-triceps-poulie,
Triceps_Pushdown_-_Rope_Attachment,ExerciseDB,exercises/Triceps_Pushdown_-_Rope_Attachment/exercise.json,extension-triceps-poulie-rope-attachment,Triceps Pushdown - Rope Attachment,Extension triceps poulie Rope Attachment,Bras,"[""Triceps""]",[],"[""Poulie""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur triceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/extension-triceps-poulie-rope-attachment/image.webp,/media/exercises/extension-triceps-poulie-rope-attachment/animation.webp,/media/exercises/extension-triceps-poulie-rope-attachment/thumbnail.webp,True,False,triceps-pushdown-rope-attachment,extension-triceps-poulie-rope-attachment,
Triceps_Pushdown_-_V-Bar_Attachment,ExerciseDB,exercises/Triceps_Pushdown_-_V-Bar_Attachment/exercise.json,extension-triceps-poulie-v-bar-attachment,Triceps Pushdown - V-Bar Attachment,Extension triceps poulie V Bar Attachment,Bras,"[""Triceps""]",[],"[""Poulie""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur triceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/extension-triceps-poulie-v-bar-attachment/image.webp,/media/exercises/extension-triceps-poulie-v-bar-attachment/animation.webp,/media/exercises/extension-triceps-poulie-v-bar-attachment/thumbnail.webp,True,False,triceps-pushdown-v-bar-attachment,extension-triceps-poulie-v-bar-attachment,
